id,url,title,article,tags,posted_by,added_time
127540916,https://science.slashdot.org/story/20/03/20/224253/a-slashdotters-take-on-a-way-to-use-smartphones-to-defeat-the-coronavirus-pandemic,A Slashdotter's Take On a Way To Use Smartphones To Defeat the Coronavirus Pandemic,"Longtime Slashdot reader dbart writes: With the near ubiquitous use of smartphones in America, it's sensible to seize upon this resource to help with the coronavirus pandemic. Here's my take on a way to use smartphones to deal with the pandemic: America does not currently have a good coronavirus test -- but they are in development. Once a test is available there should be a smartphone app ready to deploy immediately. The app should work like this: A person would be tested for the virus at a testing station and the results of the test would be entered into the app's database. The person could then go about their business, such as going back to work. Upon arriving at the place of work, the person would bring up the app on their smartphone. The app would display some information to identify the subject that was tested along with a barcode. The employer would then scan in the barcode with the app on the employer's phone which will check with the central database and report back the results of their coronavirus test and the recency of the test. The employer would decide whether to allow the person into the workplace. This could similarly be used to safely allow entry to a restaurant, airplane, theater, sporting event, etc. -- thus getting the economy functioning again. I've only presented a rough sketch of my idea about this above and there's many nuances to how this should work. It's obvious that everyone should be tested frequently for this to be effective. This would require testing on a massive scale, but considering the damage happening to the American economy, such massive testing could easily be justified. A capability as described above would get the American economy restarted at the soonest possible time and would allow society to function until a vaccine is available. It would also be a very valuable asset to epidemiological investigators. If an app was designed with enough forethought it could be deployed internationally. I'm hoping to get not just a Slashdot conversation but a larger conversation started about the use of technology to defeat this virus. Perhaps there's a Slashdotter with the skillsets to make this happen who would like to take this on. If anyone has a contact at the CDC please forward this post to them to insure that technological solutions such as this are being considered.","business, health, mobile",BeauHD,2020-03-20 22:10:00
127539760,https://science.slashdot.org/story/20/03/20/2048226/risky-hack-could-double-access-to-ventilators-as-coronavirus-peaks,Risky Hack Could Double Access To Ventilators As Coronavirus Peaks,"An anonymous reader quotes a report from Motherboard: An emergency medicine physician says she and a colleague invented a way to connect four patients to a single ventilator, a hack that could significantly increase the capacity of overburdened hospitals during the coronavirus pandemic. Doctors Greg Neyman and Charelene Irvin Babcock published a pilot study of the technique in Academic Emergency Medicine in 2006. Babock is now an emergency medicine physician at a hospital in Detroit, Michigan and posted a YouTube video on March 14 describing the technique. The technique is remarkably simple. ""Four sets of standard ventilator tubing were connected to a single ventilator via two flow splitters,"" the study said. ""Each flow splitter was constructed of three Briggs T-Tubes which included connection adapters with the valves removed."" In Babock's video, she said the adapters were 22mm in size. Basically, any kind of T-shaped tube can be adapted to extend the ventilator to more than one patient. Babock's video has gone viral, and she told Motherboard in a phone interview that she put together the four way adapter set in her YouTube video in 15 minutes using supplies her hospital already had. In an interview with Motherboard, Babcock said that actually using it on coronavirus patients is a tough call, but a potentially life-saving one in a last-resort situation. ""It's only been done in test lungs,"" she said over the phone. ""But it's probably better than nothing in dire circumstances. We don't know how bad it's gonna get. [Italy] is so overwhelmed with people that will die without ventilators and they don't have enough ventilators. Sometimes trying something almost MacGyverish is better than doing nothing.""","health, internet, hack",BeauHD,2020-03-20 20:50:00
127537974,https://science.slashdot.org/story/20/03/20/1828209/cdc-launches-coronavirus-self-checker-chatbot-with-the-help-of-microsoft,CDC Launches Coronavirus Self-Checker Chatbot With the Help of Microsoft,"The Centers for Disease Control and Prevention has collaborated with Microsoft to introduce the Coronavirus Self-Checker, a tool designed to better help you understand the disease which has caused over 10,000 confirmed cases in the United States and claimed at least 187 lives. From a report: The chatbot is another step Microsoft has taken to educate the public about the viral outbreak, after developing home-testing kits, a COVID-19 tracker tool, and a $100 million donation for global coronavirus research. At the very beginning of the chat, the bot asks if you are sick or if you have been in touch with someone who is sick. The conversation cuts short if you select no, noting that this ""Coronavirus Self-Checker system is for those who may be sick."" Although a considerable amount of data indicates that many COVID-19 carriers are asymptomatic or presymptomatic, the bot is specifically for individuals displaying visible symptoms of the virus.","microsoft, bot, cdc",msmash,2020-03-20 15:30:00
127536414,https://entertainment.slashdot.org/story/20/03/20/170250/music-streaming-may-actually-be-falling-because-of-coronavirus,Music Streaming May Actually be Falling Because of Coronavirus,"The isolation caused by the spread of coronavirus means people are sitting inside all day streaming music, right? Actually, maybe not. At least for the most popular songs, people in some highly affected countries are streaming far fewer songs during the pandemic than before. From a report: In Italy, one of the countries hardest hit by coronavirus, the top 200 most streamed songs on Spotify within the country averaged 18.3 million total streams per day in February 2019. Since Italy's prime minister announced a national quarantine on March 9th, the total streams for the 200 most popular songs have not topped 14.4 million. There was a 23% drop in top 200 streams on Tuesday March 17th compared to Tuesday, March 3rd. [...] The trend is similar in the US. On March 17th, total Spotify streams of top 200 songs fell to 77 million streams. This was the lowest number of top-200 streams in the US for any Tuesday in 2020, and about 14 million streams fewer than just a week before. Total top-200 streams are also down in the UK, France, and Spain as well.","music, covid19, coronavirus",msmash,2020-03-20 13:00:00
127535132,https://news.slashdot.org/story/20/03/20/1531203/youtube-goes-sd-streaming-by-default-in-europe-due-to-covid-19,YouTube Goes SD Streaming by Default in Europe Due To COVID-19,"YouTube has switched to standard definition streaming by default in Europe. From a report: We asked the company if it planned to do this yesterday, and today a spokeswoman confirmed the step. It's a temporary measure in response to calls by the European Commission for streaming platforms to help ease demand on Internet infrastructure during the coronavirus crisis. Users can still manually adjust video quality but defaults remain a powerful tool to influence overall outcomes.","covid19, youtube, coronavirus",msmash,2020-03-20 11:30:00
127534274,https://news.slashdot.org/story/20/03/20/1441243/youtube-now-highlights-authoritative-coronavirus-coverage-on-its-homepage,YouTube Now Highlights 'Authoritative' Coronavirus Coverage On its Homepage,"YouTube has launched a news shelf on its homepage dedicated to coronavirus coverage. From a report: The content will initially be available in 16 countries, and the company says it will expand it to more countries in the future. YouTube announced the news on Twitter without giving any further details, such as the exact list of countries or the list of news outlets that are included in the program.","news, covid19, video",msmash,2020-03-20 10:41:00
127531424,https://science.slashdot.org/story/20/03/20/1211230/search-for-coronavirus-vaccine-becomes-a-global-competition,Search for Coronavirus Vaccine Becomes a Global Competition,"A global arms race for a coronavirus vaccine is underway. The New York Times reports: In the three months since the virus began its deadly spread, China, Europe and the United States have all set off at a sprint to become the first to produce a vaccine. But while there is cooperation on many levels -- including among companies that are ordinarily fierce competitors -- hanging over the effort is the shadow of a nationalistic approach that could give the winner the chance to favor its own population and potentially gain the upper hand in dealing with the economic and geostrategic fallout from the crisis. What began as a question of who would get the scientific accolades, the patents and ultimately the revenues from a successful vaccine is suddenly a broader issue of urgent national security. And behind the scramble is a harsh reality: Any new vaccine that proves potent against the coronavirus -- clinical trials are underway in the United States, China and Europe already -- is sure to be in short supply as governments try to ensure that their own people are the first in line. In China, 1,000 scientists are at work on a vaccine, and the issue has already been militarized: Researchers affiliated with the Academy of Military Medical Sciences have developed what is considered the nation's front-runner candidate for success and is recruiting volunteers for clinical trials. China ""will not be slower than other countries,"" Wang Junzhi, a biological products quality control expert with the Chinese Academy of Sciences, said Tuesday at a news conference in Beijing. The effort has taken on propaganda qualities. Already, a widely circulated photograph of Chen Wei, a virologist in the People's Liberation Army, receiving an injection of what was advertised to be the first vaccine, has been exposed as a fake, taken before a trip she made to Wuhan, where the virus began. President Trump has talked in meetings with pharmaceutical executives about making sure a vaccine is produced on American soil, to assure the United States controls its supplies. German government officials said they believed he tried to lure a German company, CureVac, to do its research and production, if it comes to that, in the United States.","politics, covid19, medicine",msmash,2020-03-20 10:00:00
127513602,https://news.slashdot.org/story/20/03/20/0019244/coronavirus-disruption-risks-damaging-the-2020-united-states-census,Coronavirus Disruption Risks Damaging the 2020 United States Census,"An anonymous reader quotes a report from The Economist: When the 2020 United States census, scheduled for April 1st, was planned, the areas of most concern were mapped. They include places like Deep East Texas, an area of 10,000 square miles north-east of Houston with a population of roughly 385,000 people. In large parts of the region most people do not have internet access. Many live in places only accessible with four-wheel drives. Counting everybody in Deep East Texas was never going to be easy. Now it looks like it may be near impossible. ""The coronavirus has certainly complicated matters,"" says Lonnie Hunt, the director of the Deep East Texas Council of Governments (detcog), an intergovernmental agency. To help ensure an accurate count, detcog had hired a dozen census coordinators to go out to community events -- sports matches, church services, school sports days -- with information to persuade people to send their returns in, and internet hotspots and iPads with which to do it on the spot. Most of those events are now being cancelled. With people staying indoors, they probably will not encounter any of the workers meant to explain to them the importance of the census and get them to fill it in. The virus may represent the biggest threat to the United States census in its 230-year history. So far the Census Bureau has only made modest changes. On March 18th the agency announced that all field operations are to be suspended until April 1st. On other surveys officials will make phone calls instead of visits. It has asked administrators of ""group quarters"" -- institutions like nursing homes, prisons and college dormitories -- to ""choose a way to count their residents that requires less in-person contact."" But more radical adjustments may be needed. Terri Ann Lowenthal, a former director of the House committee that oversees the census, notes that the count takes ten years to plan, and ""yet now the Census Bureau is being forced to make shifts basically on the fly."" On March 17th Brazil announced it would delay its census by a year. American officials might have to consider that, too.","health, usa, government",BeauHD,2020-03-20 09:00:00
127514876,https://news.slashdot.org/story/20/03/20/0156236/california-governor-issues-statewide-order-to-stay-at-home-to-prevent-spread-of-the-coronavirus,California Governor Issues Statewide Order To 'Stay At Home' To Prevent Spread of the Coronavirus,"All residents in the state of California are being ordered to ""stay at home"" to prevent the spread of the coronavirus. ""We need to bend the curve in the state of California,"" Governor Gavin Newsom said in a press conference. ""There's a social contract here, people I think recognize the need to do more. They will adjust and adapt as they have."" Newsom added: ""Home isolation is not my preferred choice... but it is a necessary one. This is not a permanent state, it is a moment in time."" As of publication, 19 people in California have died and another 958 have tested positive for the disease. ""The state projects that 25.5 million people in California will be infected with the coronavirus over an eight-week period,"" reports Los Angeles Times, citing a letter Newsom sent to President Trump on Wednesday. Newsom is requesting $1 billion in federal funds to support the state's medical response to the virus. He's also requesting the deployment of the U.S. Navy's Mercy Hospital Ship to the Port of Los Angeles through Sept. 1. ""The economic disruption caused by this public health crisis will have immediate and devastating effects on our entire country, including too many families in California,"" Newsom wrote. ""The magnitude of this crisis is extraordinary and federal-state-local government coordination will be more critical than ever before.""","health, usa, california",BeauHD,2020-03-19 21:57:00
127511734,https://science.slashdot.org/story/20/03/19/2136251/experts-say-the-internet-will-mostly-stay-online-during-coronavirus-pandemic,Experts Say the Internet Will Mostly Stay Online During Coronavirus Pandemic,"As millions of Americans hunker down to slow the spread of COVID-19, U.S. broadband networks are seeing a significant spike in usage. While industry insiders say that the U.S. internet should be able to handle the strain overall, broadband availability, affordability, and slow speeds could still pose a serious problem for many housebound U.S. residents. From a report: In a blog post, Cloudflare noted that Seattle, ground zero for the U.S. coronavirus spread, has seen internet usage spike by some 40 percent. Key internet exchanges in cities like Amsterdam, London, and Frankfurt have seen a 10 to 20 percent spike in traffic since around March 9. ISPs use a number of modern network technologies to handle congestion in real time, often letting them intelligently and automatically ""deprioritize"" the traffic of heavy users in overloaded areas. Even then, the massive surge in usage will likely impact U.S. broadband speeds in the weeks and months to come, industry trackers say. Broadband Now, a company that tracks U.S. broadband availability and speed, told Motherboard that six of the biggest U.S. cities by population have seen little to no change in median speed test results from the past 11 weeks.","internet, technology, covid19",msmash,2020-03-19 20:11:00
127509916,https://science.slashdot.org/story/20/03/19/1934259/twitter-broadly-bans-any-covid-19-tweets-that-could-help-the-virus-spread,Twitter Broadly Bans Any COVID-19 Tweets That Could Help the Virus Spread,"An anonymous reader quotes a report from TechCrunch: On Wednesday, Twitter updated its safety policy to prohibit tweets that ""could place people at a higher risk of transmitting COVID-19."" The new policy bans tweets denying expert guidance on the virus, encouraging ""fake or ineffective treatments, preventions and diagnostic techniques"" as well as tweets that mislead users by pretending to be from health authorities or experts. In its blog post, Twitter says that it will ""require people to remove Tweets"" in these cases and we've asked the company for more clarification on what that looks like. Twitter indicated that it will take context like account history into account in making its enforcement determinations, which it says remain unchanged. As far as having users remove offending tweets, according to the company's existing guidance ""When we determine that a Tweet violated the Twitter Rules, we require the violator to remove it before they can Tweet again."" A user is notified of this via email and given a chance to delete the tweet or make an appeal. While that is happening, the tweet is hidden from view. Under the ruleset, a tweet that claims ""social distancing is not effective"" would be subject to removal. Twitter will also require users to delete tweets telling followers to do ineffective or dangerous things like drinking bleach, even if the tweet is ""made in jest"" because that content can prove harmful when taken out of context. Twitter is banning tweets encouraging people to behave in a way counter to what health authorities recommend. The rules will also prohibit users from playing armchair doctor, as well as making coronavirus claims that single out groups of people based on race or nationality.","health, internet, social",BeauHD,2020-03-19 16:10:00
127508600,https://science.slashdot.org/story/20/03/19/1810209/fda-testing-coronavirus-treatments-including-chloroquine-plasma-from-recovered-covid-19-patients,"FDA Testing Coronavirus Treatments, Including Chloroquine, Plasma From Recovered COVID-19 Patients","U.S. Food and Drug Administration Commissioner Stephen Hahn addressed the ongoing work of the agency in terms of its work on potential treatments and vaccines for the COVID-19 coronavirus currently spreading globally. From a report: Despite a claim early in Thursday's White House briefing on the pandemic by President Donald Trump that one proposed treatment, anti-malarial chloroquine, had already been approved by the FDA for COVID-19 treatment, Hahn said that in fact the agency is currently looking at widespread clinical trials of the drug, but it is not yet approved for that use. ""In the short term, we're looking at drugs that are already approved for other indications,"" Dr. Hahn said. ""Many Americans have read studies and heard media reports about this drug chloroquine, which is an anti-malarial drug. It's already approved, as the president said, for the treatment of malaria [Trump had not said this, but had instead said it was now approved for COVID-19] as well as an arthritis condition. That's a drug that the president has directed us to take a closer look at, as to whether an expanded use approach to that could be done to actually see if that benefits patients. And again, we want to do that in the setting of a clinical trial, a large pragmatic clinical trial to actually gather that information and answer the question that needs to be answered."" Another potential treatment which has shown signs of possible positive effect, remdesivir, was also cited by Trump as being very ""near"" approval for use by the FDA. Hahn clarified that in fact, while remdesivir is currently undergoing clinical trials, it's following the normal FDA process for approval for clinical medical therapeutic use in the U.S.","usa, fda, medicine",msmash,2020-03-19 14:10:00
127504264,https://tech.slashdot.org/story/20/03/19/1456236/microsoft-teams-passes-44-million-daily-active-users-thanks-in-part-to-coronavirus,"Microsoft Teams Passes 44 Million Daily Active Users, Thanks in Part To Coronavirus","Microsoft Teams, which launched worldwide in March 2017, passed 32 million daily active users (DAUs) this month. From a report: A week later, thanks in part to COVID-19, usage had spiked to 44 million DAUs. That's up from 20 million daily active users in November, a 60-110% jump in just four months. Microsoft used the product's three-year anniversary to share the new figures and announce new Teams features targeting ""underserved professionals, including firstline and health care workers."" Teams is the company's Office 365 chat-based collaboration tool that competes with Slack (12 million DAUs as of October), Facebook's Workplace (3 million paid users as of October), and Google's Hangouts Chat (no user number shared). It's also Microsoft's fastest-growing business app ever. But the company has been criticized for how it calculates its DAU figure, so today it shared its methodology.","business, it, microsoft",msmash,2020-03-19 10:56:00
127483138,https://science.slashdot.org/story/20/03/18/2321253/geek-squads-in-home-agents-fear-spreading-coronavirus-to-the-elderly,Geek Squad's In-Home Agents Fear Spreading Coronavirus To the Elderly,"An anonymous reader quotes a report from Motherboard: Employees for Best Buy-owned Geek Squad who visit people's homes to install electronics are fearful that they may get sick or help spread the coronavirus as they are told to keep working during the pandemic. Many Geek Squad employees told Motherboard that their customers are most at risk of having a severe case of Covid-19, because many of them are elderly or have underlying health conditions. The news comes after Motherboard reported how Best Buy was running at ""full capacity,"" allowing hundreds of customers in stores at once and leading multiple employees to believe Best Buy saw a business opportunity in staying open during a time of crisis. After publication, Best Buy announced it would shorten opening hours and limit the number of customers allowed inside stores. In-house agents are tasked with setting up and repairing Best Buy customers' electronics in their homes. That might include installing a doorbell, television set, kitchen appliance, or setting up their computer or home router, for example. ""They're expected to be in people's homes where there are no personal boundaries, no social distancing, touching of product, etc,"" one current Geek Squad employee told Motherboard. ""They have compared their employees to 'essential workers' [...] such as gas stations, hospitals, grocery stores."" An internal Best Buy email sent to agents and obtained by Motherboard reflected this, saying ""The work we do is considered essential to our client's and customer's [sic] needs and we are being asked to continue to serve our clients in their homes."" Elderly people who cannot install technology themselves may wish to have such a service during the looming quarantine period in the U.S. But multiple Geek Squad employees Motherboard spoke to highlighted how they may be putting clients at risk because in-house agents cater heavily to retirement communities and senior citizens in general. Best Buy says if a customer is showing symptoms while an agent is in their home, the agent is allowed to cancel the current appointment. Agents can also ask in a pre-visit call if anyone in the household is experiencing symptoms. But as for the first point, ""you'd already be at the potential risk of exposure!"" one agent said. Another internal message said that customers no longer need to sign for completion of a visit, so as to minimize contact between clients and Best Buy employees' phones.","bestbuy, business, health",BeauHD,2020-03-19 09:00:00
127485362,https://news.slashdot.org/story/20/03/19/0232245/what-happens-if-the-us-does-absolutely-nothing-to-combat-covid-19,What Happens If the US Does Absolutely Nothing To Combat COVID-19?,"On Monday, the Imperial College report on COVID-19 was released and the results are terrifying. For those who may not know, the Imperial College in London ""has advised the government on its response to previous epidemics, including SARS, avian flu and swine flu,"" reports The New York Times. ""With ties to the World Health Organization and a team of 50 scientists, led by a prominent epidemiologist, Neil Ferguson, Imperial is treated as a sort of gold standard, its mathematical models feeding directly into government policies."" In a series of tweets, Jeremy C. Young, Assistant Professor of History at Dixie State, summarized what the report says would happen if the U.S. does absolutely nothing. That is, if we treat COVID-19 like the flu, go about our business, and let the virus take its course. The Imperial College team plugged infection and death rates from China, Korea, and Italy into epidemic modeling software and ran a simulation... Here's what would happen: 80% of Americans would get the disease. 0.9% of them would die. Between 4 and 8 percent of all Americans over the age of 70 would die. 2.2 million Americans would die from the virus itself. It gets worse. People with severe COVID-19 need to be put on ventilators. 50% of those on ventilators still die, but the other 50% live. But in an unmitigated epidemic, the need for ventilators would be 30 times the number available in the US. Nearly 100% of these patients die. So the actual death toll from the virus would be closer to 4 million Americans -- in a span of 3 months. 8-15% of all Americans over 70 would die. How many is 4 million people? It's more Americans than have died all at once from anything, ever. It's the population of Los Angeles. It's 4 times the number of Americans who died in the Civil War...on both sides combined. It's two-thirds as many people as died in the Holocaust. Americans make up 4.4% of the world's population. If we extrapolate these numbers to the rest of the world (warning: MOE is high here), this gives us 90 million deaths globally from COVID-19, in 3-6 months. 15 Holocausts. 1.5 times as many people as died in all of World War II. The Imperial College then ran the numbers for what would happen if countries assumed a ""mitigation"" strategy and ""suppression"" strategy. You can read the full summarized breakdown of what happens in each scenario below, but basically the mitigation strategy flattens the curve with an actual death toll at around two million deaths while the suppression strategy has the death rate in the U.S. peaking at 3 weeks with only a few thousand deaths. You can view a screenshot of the thread below: $('#afj2013').hide(); $('#afj2013').before(""<center><a href='' onclick='$(\""#afj2013\"").toggle();return false;' style='line-height: 6em'>Click for a FREE PREVIEW of the decrypted version of this story!</a><br></center>"");","health, usa, covid19",BeauHD,2020-03-18 23:30:00
127480974,https://science.slashdot.org/story/20/03/18/2015214/new-york-city-weighs-converting-hotels-into-hospitals-for-patients-without-coronavirus,New York City Weighs Converting Hotels Into Hospitals For Patients Without Coronavirus,"An anonymous reader quotes a report from The Wall Street Journal: New York City is working with the hospitality industry to possibly convert entire hotels into hospitals for patients without the novel coronavirus, in an effort to increase capacity at medical facilities as the outbreak grows. The city's emergency management commissioner, Deanne Criswell, said in an interview Wednesday that hotels could be vital as New York City needs more beds to treat those with Covid-19. The hotels would be for ""those non-Covid patients who are really minor but need care,"" she said. It couldn't be determined how many beds would be immediately available for these patients or how much the city would pay hotels. The city currently uses hotels for some quarantine, and could use them to house health-care workers who need places to stay, Ms. Criswell said. With the city's tourism industry hit by the virus, many hotels are now empty, she added. New York City has 1,339 confirmed cases of the virus as of Wednesday afternoon, with 10 deaths. City officials also hope to turn the Jacob K. Javits Convention Center in Manhattan into a large hospital, using federal medical stations, according to Ms. Criswell. Mayor Bill de Blasio said earlier this week the city had an additional 1,300 beds by reopening closed hospitals and other facilities, including Roosevelt Island's Coler hospital, a city hospital that was no longer in use. A recently built nursing home in Brooklyn will also be used to hold 600 beds, and two Bronx hospitals with more than 100 beds will also be available, according to Mr. de Blasio. To make more space, the city is also discharging patients that can leave hospitals, canceling elective surgeries, and building more capacity within hospitals. Earlier today, the U.S. and Canada announced it will suspend non-essential travel between the two countries to prevent the spread of the virus. This comes two days after Canada closed its borders to non-citizens with exceptions for U.S. citizens, air crews and diplomats. The U.S. is also ordering Fannie Mae and Freddie Mac to suspend foreclosures and evictions for at least 60 days.","health, usa, covid19",BeauHD,2020-03-18 16:17:00
127478492,https://tech.slashdot.org/story/20/03/18/1735233/google-pauses-chrome-and-chrome-os-releases-due-to-coronavirus-outbreak,Google Pauses Chrome and Chrome OS Releases Due To Coronavirus Outbreak,"Google said today it is pausing upcoming Chrome and Chrome OS releases due to the ongoing coronavirus (COVID-19) outbreak. From a report: The company cited ""adjusted work schedules"" as the primary reason for the delay, as most of its engineers are now working from home. The company published an official statement today after ZDNet reached out for comment last night, when Google failed to release Chrome v81. YouTube videos, tweets, and blog posts announcing the new Chrome release were posted online yesterday -- most likely scheduled days or weeks in advance. However, the actual Chrome v81 release never made it to users' devices, and the same videos, tweets, and blog posts were removed shortly after Google's PR realized their mistake.","chrome, google, os",msmash,2020-03-18 13:35:00
127476184,https://yro.slashdot.org/story/20/03/18/1530231/medical-company-threatens-to-sue-volunteers-that-3d-printed-valves-for-life-saving-coronavirus-treatments,Medical Company Threatens To Sue Volunteers That 3D-Printed Valves for Life-Saving Coronavirus Treatments,"A medical device manufacturer has threatened to sue a group of volunteers in Italy that 3D printed a valve used for life-saving coronavirus treatments. From a report: The valve typically costs about $11,000 from the medical device manufacturer, but the volunteers were able to print replicas for about $1. A hospital in Italy was in need of the valves after running out while treating patients for COVID-19. The hospital's usual supplier said they could not make the valves in time to treat the patients. That launched a search for a way to 3D print a replica part, and Cristian Fracassi and Alessandro Ramaioli, who work at Italian startup Isinnova, offered their company's printer for the job. However, when the pair asked the manufacturer of the valves for blueprints they could use to print replicas, the company declined and threatened to sue for patent infringement. Fracassi and Ramaioli moved ahead anyway by measuring the valves and 3D printing three different versions of them.","business, court, patent",msmash,2020-03-18 11:29:00
127463050,https://tech.slashdot.org/story/20/03/18/076246/facebook-bug-caused-legitimate-news-articles-about-the-coronavirus-to-be-marked-as-spam,Facebook Bug Caused Legitimate News Articles About the Coronavirus To Be Marked As Spam,"McGruber shares a report from Business Insider: Facebook is blocking users from posting some legitimate news articles about the coronavirus in what appears to be a bug in its spam filters. On Tuesday, multiple Facebook users reported on Twitter that they found themselves unable to post articles from certain news outlets including Business Insider, BuzzFeed, The Atlantic, and the Times of Israel. It's not clear exactly what has gone wrong, and Facebook did not respond to a request for comment. Alex Stamos, an outspoken former Facebook security exec, speculated that it might be caused by Facebook's shift to automated software after it sent its human content moderators home. ""It looks like an anti-spam rule at FB is going haywire,"" he wrote on Twitter. ""Facebook sent home content moderators yesterday, who generally can't [work from home] due to privacy commitments the company has made. We might be seeing the start of the machine learning going nuts with less human oversight. In a tweet, VP of Integrity Guy Rosen said: ""We're on this -- this is a bug in an anti-spam system, unrelated to any changes in our content moderator workforce. We're in the process of fixing and bringing all these posts back.""","bug, facebook, health",BeauHD,2020-03-18 07:30:00
127454426,https://science.slashdot.org/story/20/03/17/2337217/coronavirus-cases-now-reported-in-all-50-states,Coronavirus Cases Now Reported In All 50 States,"An anonymous reader quotes a report from The New York Times: The coronavirus has now been identified in all 50 U.S. states, and more than 100 deaths in the country have been linked to the illness. Those known deaths, all from the past three weeks, come as the number of diagnoses has surged into the thousands as the virus has spread and as testing has expanded significantly. On Tuesday evening, West Virginia became the 50th state to report its first case. As of Tuesday evening, at least 5,587 people across every state, plus Washington, D.C., and three U.S. territories, have tested positive for coronavirus, according to a New York Times database, and at least 101 patients with the virus have died. Several hundred new cases are now being identified each day, including about 700 on both Saturday and Sunday and nearly 900 on Monday. The pace of diagnosis is expected to quicken as the virus spreads and testing becomes more widely available. More state and private labs have started running tests for the coronavirus in recent days, increasing the capacity to identify new patients after weeks of delays and test kit shortages. For comparison, a total of 70 cases were reported in the U.S. at the start of the month. ""Since then, new cases have poured in, including more than 200 announced on Monday in New York State alone,"" the report adds. ""More than 2,200 cases have been announced nationwide since Friday morning, and the virus is now spreading in parts of the country where it had not been identified as recently as a week ago.""","health, usa, covid19",BeauHD,2020-03-17 23:30:00
127451922,https://science.slashdot.org/story/20/03/17/211228/surveillance-company-says-its-deploying-coronavirus-detecting-cameras-in-us,Surveillance Company Says It's Deploying 'Coronavirus-Detecting' Cameras In US,"An Austin, Texas based technology company is launching ""artificially intelligent thermal cameras"" that it claims will be able to detect fevers in people, and in turn send an alert that they may be carrying the coronavirus. Motherboard reports: Athena Security is pitching the product to be used in grocery stores, hospitals, and voting locations. It claims to be deploying the product at several customer locations over the coming weeks, including government agencies, airports, and large Fortune 500 companies. ""Our Fever Detection COVID19 Screening System is now a part of our platform along with our gun detection system which connects directly to your current security camera system to deliver fast, accurate threat detection,"" Athena's website reads. Athena previously sold software that it claims can detect guns and knives in video feeds and then send alerts to an app or security system. ""The AI detects it, and it says I have a 99.5 degrees temperature. It notices that I have a fever, and that I am infected,"" an Athena employee says during a video demonstration of the product. ""Since higher temperature is one of the first symptoms, these cameras can be life-saving"" warning the person that they could have the virus and encouraging that person to take serious steps to self-quarantine,"" the representative added in an email, suggesting that the company could deploy them at polling locations. ""Although many voters today are bound to get it, steps in the coming weeks could prevent them from spreading the bug to loved ones and strangers alike."" The representative claimed that the software is accurate within half a degree and that it detects a dozen different parts on the body. They added the system has ""no facial recognition, no personal tracking.""","health, software, usa",BeauHD,2020-03-17 20:02:00
127451088,https://hardware.slashdot.org/story/20/03/17/1956201/people-are-trying-to-make-diy-ventilators-to-meet-coronavirus-demand,People Are Trying to Make DIY Ventilators To Meet Coronavirus Demand,"As countries affected by the coronavirus pandemic expect to run out of ventilators and other equipment, makers are desperately trying to fill the gap with proposals for open-source, do-it-yourself devices. From a report: Most cases of COVID-19 -- the disease caused by the novel coronavirus -- do not require hospitalization. But for people hospitalized with severe infections, coronavirus damages their lungs and makes it hard to breathe in and circulate the amount of oxygen that their bodies need. Ventilators, machines that provide the lungs with oxygen, are proving to be key to treating these people, who seem to comprise around 10 percent of cases. Governments are already preparing for what a shortage of ventilators could do to their health care systems. In a call to U.S. governors on Monday that was shared with The New York Times, President Donald Trump told states not to rely fully on the federal government for equipment. ""Respirators, ventilators, all of the equipment -- try getting it yourselves,"" he said, according to The Times. ""We will be backing you, but try getting it yourselves. Point of sales, much better, much more direct if you can get it yourself."" Anthony Fauci, the director of the National Institute of Allergy and Infectious Diseases, said on CNN that the U.S. has stockpiled 12,700 ventilators, but in a worst-case scenario that number might not be enough. In Italy, he added, physicians are having to make ""very tough decisions"" about whom to treat.","hardware, diy, medicine",msmash,2020-03-17 18:40:00
127450412,https://yro.slashdot.org/story/20/03/17/1911201/us-government-tech-industry-discussing-ways-to-use-smartphone-location-data-to-combat-coronavirus,"US Government, Tech Industry Discussing Ways To Use Smartphone Location Data To Combat Coronavirus","The U.S. government is in active talks with Facebook, Google and a wide array of tech companies and health experts about how they can use location data gleaned from Americans' phones to combat the novel coronavirus, including tracking whether people are keeping one another at safe distances to stem the outbreak. From a report: Public-health experts are interested in the possibility that private-sector companies could compile the data in anonymous, aggregated form, which they could then use to map the spread of the infection, according to three people familiar with the effort, who requested anonymity because the project is in its early stages. Analyzing trends in smartphone owners' whereabouts could prove to be a powerful tool for health authorities looking to track coronavirus, which has infected more than 180,000 people globally. But it's also an approach that could leave some Americans uncomfortable, depending on how it's implemented, given the sensitivity when it comes to details about their daily whereabouts.","facebook, google, privacy",msmash,2020-03-17 16:40:00
127450616,https://science.slashdot.org/story/20/03/17/1927221/european-union-will-close-external-borders-for-30-days-to-slow-coronavirus-pandemic,European Union Will Close External Borders For 30 Days To Slow Coronavirus Pandemic,"German Chancellor Angela Merkel announced on Tuesday that European Union member nations will close EU's external borders for 30 days to slow the spread of the coronavirus pandemic. CNBC reports: Movement of people within European Union member nations will be still be allowed under the restrictions. ""The union and its member states will do whatever it takes,"" said European Council President Charles Michel. Michel said the EU will arrange for the repatriation of citizens of member countries. Breaking...","eu, health, europe",BeauHD,2020-03-17 15:28:00
